Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Origin,Dest,delay,Meantemp,Meandewpoint,Meanhumidity,Meansealevelpre,Meanvisibility,Meanwindspeed,Rainfall,Cloudcover,Meantemp_arr,Meandewpoint_arr,Meanhumidity_arr,Meansealevelpre_arr,Meanvisibility_arr,Meanwindspeed_arr,Rainfall_arr,Cloudcover_arr,airport,city,state,country,lat,long,airport_arr,city_arr,state_arr,country_arr,lat_arr,long_arr
2008,5,10,6,1223,1428,9E,-9.0,-4.0,BUF,ATL,0,13.0,0.0,54.0,1013.0,16.0,10.0,0.00,2.0,23.0,14.0,74.0,1010.0,15.0,10.0,0.00,5.0,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,8,11,1,615,911,NW,-8.0,-4.0,BIL,MSP,0,23.0,-6.0,41.0,1015.0,16.0,17.0,T,2.0,21.0,10.0,61.0,1018.0,16.0,12.0,T,4.0,Billings Logan Intl,Billings,MT,USA,45.8076625,-108.54286110000001,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2008,1,28,1,1805,1835,WN,2.0,-6.0,PIT,MDW,1,0.0,-7.0,73.0,1024.0,12.0,8.0,1.02,4.0,3.0,-4.0,62.0,1017.0,16.0,23.0,1.02,7.0,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,6,9,1,705,1013,UA,,,ORD,LGA,0,18.0,6.0,57.0,1013.0,16.0,10.0,0.00,0.0,31.0,16.0,48.0,1012.0,16.0,17.0,0.00,2.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2008,6,30,1,920,1006,OH,31.0,40.0,CVG,SGF,1,19.0,9.0,66.0,1016.0,15.0,17.0,0.76,6.0,21.0,13.0,69.0,1022.0,16.0,8.0,0.00,0.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2008,12,12,5,1918,2033,OO,2.0,-2.0,ORD,DSM,1,-1.0,-8.0,80.0,1027.0,16.0,13.0,0.00,1.0,-4.0,-13.0,72.0,1025.0,15.0,13.0,0.00,5.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
2008,10,27,1,1850,2221,NW,-9.0,-4.0,MEM,PHL,0,8.0,-10.0,45.0,1032.0,16.0,17.0,0.00,0.0,9.0,-3.0,63.0,1015.0,14.0,19.0,8.13,5.0,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,8,29,5,105,750,DL,-13.0,0.0,FAI,SLC,0,11.0,1.0,63.0,1016.0,16.0,7.0,0.00,4.0,22.0,-4.0,34.0,1019.0,16.0,10.0,0.00,0.0,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2008,4,14,1,600,858,DL,9.0,6.0,MKE,ATL,1,4.0,-7.0,62.0,1028.0,16.0,12.0,0.00,0.0,6.0,-2.0,70.0,1020.0,16.0,20.0,T,6.0,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,5,25,7,1605,1727,YV,53.0,60.0,CLT,IAD,1,19.0,10.0,70.0,1021.0,16.0,8.0,0.00,4.0,17.0,4.0,54.0,1021.0,16.0,7.0,0.00,2.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2008,11,20,4,1500,1700,MQ,59.0,2.0,ORD,TVC,1,-4.0,-13.0,68.0,1042.0,16.0,21.0,0.00,5.0,-1.0,-12.0,74.0,1024.0,7.0,29.0,0.51,8.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
2008,8,12,2,1301,1413,OO,3.0,11.0,SFO,RDD,1,18.0,12.0,73.0,1012.0,16.0,17.0,0.00,1.0,30.0,4.0,33.0,1010.0,14.0,4.0,0.00,0.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,Redding Municipal,Redding,CA,USA,40.50898361,-122.2934019
2008,7,18,5,1040,1310,AS,13.0,20.0,PDX,SAN,1,18.0,9.0,64.0,1022.0,16.0,11.0,0.00,4.0,,,,,,,,,Portland Intl,Portland,OR,USA,45.58872222,-122.5975,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2008,11,27,4,1340,1535,B6,-14.0,-4.0,CLT,JFK,0,6.0,-5.0,60.0,1020.0,15.0,5.0,0.00,1.0,4.0,-6.0,55.0,1017.0,16.0,16.0,0.00,4.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,4,14,1,2255,14,B6,-14.0,-2.0,JFK,BTV,0,8.0,-8.0,46.0,1019.0,16.0,13.0,0.00,4.0,4.0,-9.0,45.0,1019.0,16.0,17.0,0.00,4.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Burlington International,Burlington,VT,USA,44.47300361,-73.1503125
2008,6,20,5,1900,55,WN,-9.0,2.0,SAN,MDW,0,,,,,,,,,22.0,7.0,53.0,1015.0,16.0,11.0,1.02,6.0,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,9,3,3,1911,2028,OO,-12.0,-6.0,ONT,SFO,0,29.0,7.0,49.0,1011.0,14.0,10.0,0.00,0.0,23.0,7.0,51.0,1013.0,16.0,13.0,0.00,0.0,Ontario International,Ontario,CA,USA,34.056,-117.60119440000001,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,4,8,2,600,840,EV,39.0,-1.0,PVD,ATL,1,8.0,-2.0,61.0,1030.0,16.0,15.0,0.00,3.0,17.0,9.0,68.0,1022.0,16.0,13.0,0.00,6.0,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,8,6,3,1405,1505,OH,30.0,30.0,ATL,TUL,1,29.0,19.0,62.0,1019.0,15.0,12.0,0.00,1.0,31.0,18.0,53.0,1019.0,16.0,11.0,0.00,1.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2008,11,13,4,1742,1930,OO,-18.0,-10.0,FAR,ORD,0,4.0,0.0,85.0,1001.0,16.0,17.0,1.02,7.0,6.0,-1.0,83.0,1005.0,14.0,10.0,1.02,2.0,Hector International,Fargo,ND,USA,46.91934889,-96.81498889,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,3,12,3,1430,2020,WN,9.0,6.0,LAX,MDW,1,17.0,9.0,69.0,1017.0,15.0,11.0,0.00,3.0,2.0,-3.0,72.0,1016.0,15.0,10.0,0.00,4.0,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,4,12,6,1745,2055,AA,-24.0,-2.0,DFW,ATL,0,16.0,-2.0,42.0,1023.0,16.0,19.0,0.00,0.0,16.0,2.0,68.0,1013.0,15.0,14.0,1.78,6.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,4,25,5,600,715,UA,11.0,-2.0,ABQ,DEN,1,13.0,-24.0,11.0,1019.0,16.0,19.0,0.00,1.0,6.0,-13.0,35.0,1017.0,14.0,23.0,0.00,3.0,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2008,4,14,1,820,1419,UA,4.0,-4.0,SAN,ORD,1,,,,,,,,,7.0,-7.0,49.0,1027.0,16.0,13.0,0.00,0.0,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,10,7,2,2030,2220,AA,86.0,92.0,ORD,TUL,1,12.0,1.0,70.0,1023.0,16.0,14.0,0.00,1.0,16.0,8.0,77.0,1017.0,16.0,16.0,T,6.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2008,10,16,4,1945,2107,B6,-20.0,-15.0,BUF,BOS,0,14.0,4.0,74.0,1022.0,10.0,15.0,30.99,7.0,17.0,7.0,77.0,1017.0,13.0,17.0,T,6.0,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2008,8,7,4,1130,1235,AA,0.0,-2.0,TUL,DFW,0,29.0,21.0,71.0,1016.0,16.0,10.0,0.51,4.0,33.0,16.0,52.0,1016.0,16.0,14.0,0.00,3.0,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2008,11,14,5,1652,2020,UA,-9.0,-4.0,SEA,DEN,0,8.0,1.0,71.0,1034.0,16.0,4.0,0.00,7.0,-2.0,-12.0,76.0,1035.0,9.0,18.0,0.76,5.0,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.30931310000001,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2008,6,6,5,1450,1835,WN,-9.0,-3.0,ABQ,MDW,0,19.0,-9.0,34.0,1011.0,16.0,11.0,0.00,0.0,27.0,20.0,69.0,1011.0,16.0,29.0,0.76,6.0,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,11,24,1,1840,2100,WN,-5.0,6.0,TPA,PIT,0,18.0,8.0,61.0,1027.0,16.0,8.0,0.00,4.0,2.0,-12.0,75.0,1025.0,12.0,11.0,12.45,8.0,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2008,9,25,4,935,1025,WN,-8.0,1.0,DAL,AUS,0,26.0,11.0,59.0,1024.0,16.0,6.0,0.00,1.0,24.0,8.0,56.0,1022.0,16.0,8.0,0.00,2.0,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2008,9,3,3,1755,1940,AS,-21.0,-9.0,PDX,SFO,0,18.0,8.0,64.0,1023.0,16.0,13.0,0.00,2.0,23.0,7.0,51.0,1013.0,16.0,13.0,0.00,0.0,Portland Intl,Portland,OR,USA,45.58872222,-122.5975,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,6,2,1,2100,515,B6,-29.0,-1.0,SAN,JFK,0,,,,,,,,,22.0,5.0,46.0,1014.0,16.0,17.0,0.00,2.0,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,10,27,1,2037,2306,AS,-10.0,2.0,LAS,SEA,0,24.0,-6.0,16.0,1024.0,16.0,4.0,0.00,0.0,11.0,4.0,68.0,1025.0,16.0,7.0,0.00,2.0,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.30931310000001
2008,3,30,7,2120,2235,US,13.0,13.0,DCA,PVD,1,6.0,-9.0,43.0,1038.0,16.0,14.0,0.00,7.0,2.0,-16.0,43.0,1041.0,16.0,11.0,0.00,0.0,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2008,11,29,6,630,1146,CO,19.0,7.0,LAX,IAH,1,14.0,9.0,83.0,1021.0,9.0,7.0,0.00,4.0,15.0,8.0,87.0,1010.0,14.0,13.0,0.76,7.0,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,4,17,4,1510,1730,9E,-15.0,-5.0,MEM,TYS,0,18.0,7.0,60.0,1021.0,16.0,18.0,0.00,3.0,14.0,1.0,54.0,1024.0,16.0,3.0,0.00,0.0,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
2008,10,8,3,1609,1643,HA,-4.0,-3.0,OGG,HNL,0,26.0,16.0,62.0,1019.0,16.0,13.0,0.00,2.0,26.0,18.0,67.0,1019.0,15.0,10.0,0.00,2.0,Kahului,Kahului,HI,USA,20.89864972,-156.43045780000003,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998
2008,10,7,2,1130,1441,UA,-36.0,-1.0,JFK,LAX,0,13.0,-1.0,50.0,1029.0,16.0,12.0,0.00,1.0,26.0,4.0,45.0,1017.0,16.0,9.0,0.00,0.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,4,10,4,805,1639,UA,-22.0,-8.0,SFO,JFK,0,13.0,4.0,65.0,1023.0,16.0,15.0,0.00,0.0,16.0,5.0,70.0,1022.0,8.0,10.0,0.00,6.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,4,21,1,1545,1955,XE,-22.0,-6.0,OMA,EWR,0,,,,,,,,,14.0,7.0,69.0,1027.0,14.0,17.0,0.00,7.0,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,5,18,7,2100,2220,UA,-16.0,-1.0,LAX,SFO,0,24.0,12.0,54.0,1014.0,16.0,8.0,0.00,1.0,14.0,10.0,80.0,1018.0,16.0,23.0,0.00,3.0,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,10,26,7,715,1023,US,-16.0,-4.0,ORD,PHL,0,3.0,-14.0,49.0,1036.0,16.0,24.0,0.00,0.0,12.0,4.0,68.0,1015.0,16.0,14.0,0.00,0.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,8,5,2,1700,2020,UA,199.0,204.0,SAN,DEN,1,,,,,,,,,23.0,10.0,61.0,1025.0,11.0,13.0,9.91,4.0,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2008,12,28,7,1250,1402,OO,24.0,27.0,COD,SLC,1,2.0,-13.0,46.0,1015.0,16.0,14.0,0.00,1.0,-1.0,-11.0,68.0,1029.0,16.0,13.0,0.00,7.0,Yellowstone Regional,Cody,WY,USA,44.52019417,-109.02379609999998,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2008,5,16,5,718,833,US,-13.0,-4.0,PHX,SAN,0,28.0,3.0,23.0,1015.0,16.0,17.0,0.00,2.0,,,,,,,,,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2008,6,12,4,1050,1221,UA,-12.0,-2.0,OMA,ORD,0,,,,,,,,,18.0,3.0,45.0,1013.0,16.0,10.0,0.00,0.0,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,5,1,4,900,1032,FL,-14.0,-6.0,TPA,ATL,0,23.0,9.0,52.0,1021.0,15.0,10.0,0.00,0.0,19.0,5.0,47.0,1020.0,16.0,14.0,0.00,5.0,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,2,17,7,2025,2139,US,-22.0,-6.0,PHL,SYR,0,6.0,-8.0,79.0,1028.0,14.0,10.0,0.76,7.0,-1.0,-16.0,64.0,1022.0,16.0,21.0,1.27,6.0,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056
2008,11,26,3,600,852,B6,-13.0,-4.0,JFK,TPA,0,6.0,-4.0,58.0,1016.0,16.0,24.0,0.00,6.0,14.0,-1.0,55.0,1023.0,16.0,8.0,0.00,2.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2008,7,5,6,915,1055,NW,-6.0,-3.0,MSP,SAN,0,24.0,13.0,55.0,1014.0,16.0,19.0,0.00,2.0,,,,,,,,,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2008,11,24,1,1315,1905,US,22.0,4.0,PHX,CLE,1,19.0,-4.0,29.0,1021.0,16.0,4.0,0.00,5.0,2.0,-8.0,79.0,1023.0,14.0,20.0,1.52,8.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2008,9,25,4,2110,2235,WN,-6.0,-4.0,SAN,SFO,0,,,,,,,,,19.0,7.0,66.0,1015.0,16.0,13.0,0.00,2.0,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,4,22,2,1710,1900,AA,-26.0,-9.0,DTW,DFW,0,18.0,8.0,59.0,1021.0,16.0,9.0,0.00,3.0,26.0,18.0,67.0,1014.0,10.0,14.0,0.00,4.0,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2008,1,23,3,1345,1443,OO,16.0,21.0,SLC,IDA,1,-12.0,-18.0,80.0,1031.0,9.0,6.0,T,5.0,-9.0,-14.0,80.0,1019.0,14.0,18.0,0.00,1.0,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731,Idaho Falls Regional,Idaho Falls,ID,USA,43.51455556,-112.07016670000002
2008,10,4,6,900,1144,EV,-27.0,-12.0,DSM,CVG,0,15.0,2.0,62.0,1022.0,16.0,15.0,T,3.0,17.0,3.0,61.0,1023.0,16.0,9.0,0.00,2.0,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2008,12,14,7,1100,1300,DL,-8.0,-4.0,ATL,PHL,0,5.0,-3.0,69.0,1031.0,16.0,17.0,T,7.0,3.0,-8.0,64.0,1035.0,16.0,12.0,0.00,6.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,1,29,2,1350,1730,AA,9.0,28.0,DFW,RIC,1,11.0,-12.0,46.0,1021.0,16.0,30.0,T,4.0,8.0,-4.0,45.0,1017.0,16.0,15.0,0.25,7.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Richmond International,Richmond,VA,USA,37.50516667,-77.31966667
2008,3,24,1,2040,2205,WN,,,OAK,SAN,0,8.0,-6.0,60.0,1028.0,16.0,18.0,0.00,1.0,,,,,,,,,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.22071670000001,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2008,3,13,4,1445,1720,WN,-4.0,-5.0,MCO,PHL,0,19.0,7.0,63.0,1019.0,16.0,9.0,0.00,4.0,6.0,-7.0,56.0,1019.0,16.0,10.0,0.00,5.0,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,8,16,6,645,1020,AA,10.0,-3.0,STL,BOS,1,22.0,12.0,59.0,1022.0,16.0,8.0,0.00,3.0,23.0,11.0,70.0,1015.0,14.0,9.0,T,4.0,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2008,5,29,4,1620,1908,DL,-8.0,-2.0,SNA,SLC,0,18.0,8.0,65.0,1017.0,16.0,7.0,0.00,1.0,16.0,-1.0,52.0,1017.0,16.0,9.0,0.76,5.0,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.86822250000002,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2008,9,18,4,830,1015,NW,-3.0,-10.0,MEM,ORD,0,23.0,12.0,55.0,1023.0,16.0,11.0,0.00,2.0,20.0,9.0,61.0,1021.0,16.0,11.0,0.00,0.0,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,1,28,1,1740,2233,XE,-14.0,-4.0,ONT,TUL,0,11.0,3.0,72.0,1022.0,14.0,16.0,10.67,7.0,13.0,1.0,70.0,1014.0,14.0,31.0,0.00,4.0,Ontario International,Ontario,CA,USA,34.056,-117.60119440000001,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2008,12,8,1,410,619,B6,-29.0,-11.0,PSE,MCO,0,24.0,17.0,74.0,1018.0,14.0,3.0,0.00,1.0,14.0,2.0,59.0,1025.0,16.0,12.0,T,3.0,Mercedita,Ponce,PR,USA,18.00830278,-66.56301194,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2008,3,24,1,1040,1207,FL,4.0,-4.0,ATL,SRQ,1,5.0,-8.0,50.0,1029.0,16.0,20.0,0.00,3.0,18.0,-3.0,52.0,1024.0,16.0,17.0,0.00,1.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
2008,2,11,1,600,637,AQ,10.0,10.0,HNL,OGG,1,25.0,15.0,62.0,1019.0,16.0,20.0,0.00,1.0,20.0,14.0,79.0,1019.0,16.0,20.0,0.00,1.0,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998,Kahului,Kahului,HI,USA,20.89864972,-156.43045780000003
2008,3,25,2,955,1301,US,21.0,35.0,PHL,MIA,1,5.0,-14.0,42.0,1029.0,16.0,19.0,0.00,3.0,18.0,2.0,51.0,1027.0,16.0,18.0,0.00,3.0,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,Miami International,Miami,FL,USA,25.79325,-80.29055556
2008,1,25,5,730,848,YV,17.0,-5.0,CLT,ATL,1,-3.0,-17.0,42.0,1035.0,16.0,9.0,0.00,3.0,-1.0,-15.0,39.0,1033.0,16.0,12.0,0.25,6.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,3,3,1,1300,1355,US,2.0,7.0,CLT,RDU,1,13.0,-2.0,61.0,1026.0,15.0,15.0,0.00,3.0,14.0,1.0,60.0,1027.0,16.0,16.0,0.00,3.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2008,5,2,5,710,1030,WN,2.0,0.0,MCI,BWI,1,14.0,1.0,68.0,1004.0,15.0,31.0,29.21,6.0,18.0,7.0,64.0,1015.0,15.0,9.0,0.00,4.0,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2008,12,8,1,2120,2330,AA,29.0,12.0,MIA,DFW,1,19.0,10.0,65.0,1024.0,16.0,13.0,0.00,2.0,18.0,5.0,62.0,1014.0,16.0,32.0,0.76,8.0,Miami International,Miami,FL,USA,25.79325,-80.29055556,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2008,11,2,7,540,921,9E,16.0,5.0,OKC,DTW,1,18.0,6.0,76.0,1022.0,10.0,11.0,0.00,1.0,7.0,-2.0,65.0,1030.0,15.0,7.0,0.25,5.0,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2008,11,14,5,1630,1730,MQ,-4.0,-5.0,DFW,FSM,0,18.0,-1.0,57.0,1024.0,14.0,28.0,0.00,4.0,14.0,1.0,81.0,1019.0,8.0,8.0,T,5.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
2008,6,28,6,1107,1240,NW,-4.0,-4.0,DCA,DTW,0,28.0,20.0,71.0,1013.0,14.0,10.0,12.70,5.0,24.0,9.0,62.0,1008.0,13.0,19.0,17.02,7.0,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2008,10,11,6,1320,1509,EV,-2.0,10.0,PIT,ATL,0,16.0,4.0,55.0,1031.0,16.0,6.0,0.00,1.0,22.0,13.0,72.0,1024.0,16.0,29.0,T,7.0,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,5,20,2,2112,2141,DL,-1.0,-2.0,SLC,RNO,0,24.0,-3.0,32.0,1011.0,16.0,25.0,T,6.0,19.0,-8.0,30.0,1013.0,16.0,18.0,T,5.0,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.76806470000001
2008,9,27,6,915,1650,WN,43.0,33.0,PHX,PHL,1,32.0,8.0,29.0,1012.0,16.0,10.0,0.00,2.0,21.0,19.0,90.0,1018.0,12.0,13.0,4.06,8.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,2,22,5,1127,1242,US,77.0,62.0,LAS,SAN,1,13.0,-1.0,54.0,1009.0,16.0,19.0,0.25,5.0,,,,,,,,,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2008,12,3,3,1530,1840,AA,-25.0,-4.0,JFK,TPA,0,3.0,-7.0,53.0,1026.0,16.0,19.0,0.00,1.0,13.0,1.0,58.0,1029.0,16.0,8.0,0.00,1.0,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
